Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
73.22,2064.00509,-214.17886,-3.00558,214.20506,3.00973,-118.61109,0.0705,118.61111,179.96594,3.35041,0.15811,28.61,-80.60122,9.7858,0.21737,0,0.57421,-0.00362,31600.14908,12000,39.7428,0.08856,276.56652,217.31501,3.88789,0.64469,52314643.08,0,214.08819,0.51139,0.51146,0.37943,0.07005,0.06191,0.02395,0.09294,0.00038,0,0,0,0,0.00004,0.02743,15.24,182.41469,-88.88647,179.99874,0,1.58397,788.79138,332.25878,0.05,0.85056
73.27,2053.2924,-214.32875,-2.98996,214.35504,2.99175,-118.77879,0.07041,118.77881,179.96604,3.35705,0.10351,28.61,-80.60122,9.78584,0.1773,0,0.96592,-0.00433,31600.14908,12000,39.7428,0.08856,276.78357,217.31501,3.90214,0.64506,52395981.06,0,214.62161,0.51143,0.51148,0.37941,0.07009,0.06194,0.01946,0.07621,0.00033,0,0,0,0,0.00011,0.02745,15.24,182.41469,-88.92551,-179.99028,0,1.6536,789.82252,332.30098,0.05,0.85109
73.32,2042.57223,-214.47787,-2.97477,214.50419,2.97489,-118.94674,0.07032,118.94676,179.96613,3.36037,0.027,28.61,-80.60122,9.78587,0.12083,0,1.26206,-0.0041,31600.14908,12000,39.7428,0.08856,277.08975,217.31501,3.92223,0.64543,52477166.35,0,215.15349,0.51148,0.5115,0.37939,0.07013,0.06196,0.01319,0.05125,-0.00026,0,0,0,0,0.00019,0.02746,15.24,182.41469,-88.98187,-179.97578,0,1.72328,790.85437,332.34321,0.05,0.85161
73.37,2031.84463,-214.62623,-2.95959,214.65252,2.96026,-119.11476,0.07023,119.11478,179.96622,3.35948,0.06304,28.61,-80.60122,9.7859,0.05371,0,1.43533,-0.00674,31600.14908,12000,39.7428,0.08856,277.45697,217.31501,3.94632,0.64579,52558197.38,0,215.6879,0.51152,0.51152,0.37937,0.07017,0.06198,0.00582,0.02317,-0.00047,0,0,0,0,0.00024,0.02748,15.24,182.41469,-89.05003,-179.96196,0,1.79301,791.88694,332.38546,0.05,0.85216
73.42,2021.10962,-214.77382,-2.94408,214.80001,2.94829,-119.28261,0.07014,119.28263,179.96631,3.35393,0.15749,28.61,-80.60122,9.78593,0.01748,0,-1.46937,-0.02017,31600.14908,12000,39.7428,0.08856,277.66029,217.31501,3.95966,0.64616,52639069.67,0,216.22754,0.51156,0.51156,0.37935,0.07021,0.062,0.00189,0.0074,-0.00005,0,0,0,0,-0.00025,0.0275,15.24,182.41469,-89.12338,-179.94995,0,1.86279,792.92023,332.42775,0.05,0.85273
73.47,2010.36726,-214.92063,-2.92811,214.94664,2.93866,-119.45007,0.07005,119.45009,179.9664,3.3437,0.24885,28.61,-80.60122,9.78597,0.08565,0,-1.36634,-0.00292,31600.14908,12000,39.7428,0.08856,277.2976,217.31501,3.93587,0.64651,52719777.45,0,216.77274,0.5116,0.51162,0.37934,0.07024,0.06202,0.00931,0.03717,-0.00039,0,0,0,0,-0.00022,0.02752,15.24,182.41469,-89.1949,-179.93632,0,1.93261,793.95422,332.47006,0.05,0.85331
73.52,1999.61757,-215.06663,-2.91166,215.09239,2.93015,-119.61691,0.06995,119.61693,179.96649,3.32916,0.32866,28.61,-80.60123,9.786,0.14418,0,-1.13521,-0.00243,31600.14908,12000,39.7428,0.08856,276.99113,217.31501,3.91576,0.64687,52800441.72,0,217.32184,0.51165,0.51168,0.37932,0.07028,0.06204,0.01577,0.06202,0.00007,0,0,0,0,-0.00015,0.02754,15.24,182.41469,-89.25786,-179.92164,0,2.00249,794.99081,332.51241,0.05,0.85384
73.57,1988.86061,-215.21178,-2.89443,215.23725,2.92038,-119.78293,0.06986,119.78295,179.96659,3.3111,0.38851,28.61,-80.60123,9.78603,0.18739,0,-0.79685,-0.00305,31600.14908,12000,39.7428,0.08856,276.76882,217.31501,3.90117,0.64722,52884350.76,0,217.88464,0.51169,0.51174,0.3793,0.07032,0.06206,0.02059,0.08058,0.00031,0,0,0,0,-0.00007,0.02756,15.24,182.41469,-89.30642,-179.91068,0,2.07241,796.07959,332.55478,0.05,0.85436
73.62,1978.09641,-215.35607,-2.87702,215.38121,2.90783,-119.94798,0.06976,119.948,179.96668,3.29068,0.42212,28.61,-80.60123,9.78607,0.21134,0,-0.39132,0.00004,31600.14908,12000,39.7428,0.08856,276.64923,217.31501,3.89332,0.64757,52968086.68,0,218.44329,0.51173,0.5118,0.37928,0.07036,0.06209,0.02328,0.09026,0.0001,0,0,0,0,-0.00002,0.02758,15.24,182.41469,-89.33625,-179.90858,0,2.14237,797.1691,332.59718,0.05,0.8551
73.67,1967.32502,-215.49949,-2.85959,215.52428,2.89115,-120.11198,0.06966,120.112,179.96677,3.26934,0.42608,28.61,-80.60123,9.7861,0.21399,0,0.03666,-0.00133,31600.14908,12000,39.7428,0.08856,276.64158,217.31501,3.89282,0.64792,53051652.83,0,218.99534,0.51177,0.51184,0.37926,0.0704,0.06211,0.02358,0.09139,0.00017,0,0,0,0,0,0.0276,15.24,182.41469,-89.34499,-179.91308,0,2.21239,798.25933,332.63961,0.05,0.85568
73.72,1956.54647,-215.64203,-2.84213,215.6665,2.87018,-120.27492,0.06955,120.27494,179.96687,3.24855,0.40026,28.61,-80.60123,9.78613,0.19541,0,0.45426,-0.00048,31600.14908,12000,39.7428,0.08856,276.74525,217.31501,3.89962,0.64827,53135053.76,0,219.5406,0.51181,0.51187,0.37925,0.07044,0.06213,0.02149,0.08418,0.00047,0,0,0,0,0.00002,0.02761,15.24,182.41469,-89.33236,-179.92451,0,2.28245,799.35029,332.68206,0.05,0.85625
73.77,1945.76083,-215.7837,-2.82459,215.80787,2.84594,-120.43687,0.06945,120.43689,179.96696,3.22976,0.34797,28.61,-80.60123,9.78617,0.15784,0,0.8137,-0.00131,31600.14908,12000,39.7428,0.08856,276.94973,217.31501,3.91304,0.64861,53218293.25,0,220.08109,0.51185,0.51189,0.37923,0.07047,0.06215,0.0173,0.06802,0.00012,0,0,0,0,0.00008,0.02763,15.24,182.41469,-89.30012,-179.94064,0,2.35255,800.44197,332.72455,0.05,0.85678
73.82,1934.96812,-215.92449,-2.8068,215.94841,2.82026,-120.59795,0.06935,120.59797,179.96705,3.21413,0.27517,28.61,-80.60124,9.7862,0.10524,0,1.08286,-0.00465,31600.14908,12000,39.7428,0.08856,277.23612,217.31501,3.93183,0.64895,53301372.61,0,220.62026,0.51189,0.51191,0.37921,0.07051,0.06217,0.01147,0.04497,-0.00022,0,0,0,0,0.00013,0.02765,15.24,182.41469,-89.2521,-179.95773,0,2.42271,801.53436,332.76706,0.05,0.8573
73.87,1924.16839,-216.06437,-2.78866,216.08811,2.79513,-120.75835,0.06924,120.75837,179.96715,3.20249,0.19006,28.61,-80.60124,9.78623,0.04319,0,1.23504,-0.00909,31600.14908,12000,39.7428,0.08856,277.57684,217.31501,3.95419,0.64928,53384290.1,0,221.16163,0.51193,0.51193,0.37919,0.07055,0.06219,0.00468,0.01847,-0.00049,0,0,0,0,0.00018,0.02767,15.24,182.41469,-89.19351,-179.97423,0,2.49291,802.62746,332.8096,0.05,0.85783
73.92,1913.3617,-216.20335,-2.77014,216.22696,2.772,-120.91827,0.06913,120.91829,179.96724,3.19525,0.10136,28.61,-80.60124,9.78627,0.02208,0,-1.25298,-0.01975,31600.14908,12000,39.7428,0.08856,277.69769,217.31501,3.96212,0.64962,53467041.48,0,221.70741,0.51197,0.51197,0.37918,0.07058,0.06221,0.00239,0.01009,0.00035,0,0,0,0,-0.00018,0.02769,15.24,182.41469,-89.13065,-179.98548,0,2.56315,803.72127,332.85217,0.05,0.85835
73.97,1902.54808,-216.34138,-2.75134,216.36494,2.75139,-121.07795,0.06903,121.07797,179.96733,3.19237,0.01644,28.61,-80.60124,9.7863,0.08389,0,-1.14379,-0.00215,31600.14908,12000,39.7428,0.08856,277.36884,217.31501,3.94054,0.64995,53549621.51,0,222.25768,0.51201,0.51202,0.37916,0.07062,0.06223,0.00913,0.03623,0.00024,0,0,0,0,-0.00015,0.0277,15.24,182.41469,-89.07015,-179.9917,0,2.63344,804.81578,332.89476,0.05,0.85888
74.02,1891.72757,-216.47848,-2.73252,216.50203,2.7331,-121.23758,0.06893,121.2376,179.96743,3.19348,0.05647,28.61,-80.60124,9.78633,0.13612,0,-0.91496,-0.00094,31600.14908,12000,39.7428,0.08856,277.09514,217.31501,3.92258,0.65028,53632025.8,0,222.81034,0.51205,0.51208,0.37914,0.07066,0.06225,0.01489,0.05805,-0.00003,0,0,0,0,-0.0001,0.02772,15.24,182.41469,-89.01822,180,0,2.70377,805.91099,332.93739,0.05,0.8594
74.07,1880.90024,-216.61464,-2.71401,216.63824,2.71622,-121.39735,0.06882,121.39737,179.96752,3.19776,0.10962,28.61,-80.60124,9.78636,0.17368,0,-0.59669,-0.00176,31600.14908,12000,39.7428,0.08856,276.90172,217.31501,3.90989,0.6506,53714252.28,0,223.36207,0.51209,0.51213,0.37913,0.07069,0.06227,0.01907,0.0747,0.00031,0,0,0,0,-0.00004,0.02774,15.24,182.41469,-88.98016,180,0,2.77415,807.00688,332.98003,0.05,0.85992
74.12,1870.06613,-216.74989,-2.69611,216.77357,2.6996,-121.55739,0.06872,121.55741,179.96761,3.20407,0.1372,28.61,-80.60125,9.7864,0.19293,0,-0.21509,-0.00034,31600.14908,12000,39.7428,0.08856,276.80599,217.31501,3.90361,0.65093,53796301.72,0,223.90962,0.51212,0.51218,0.37911,0.07073,0.06229,0.02122,0.0827,0.00044,0,0,0,0,-0.00001,0.02776,15.24,182.41469,-88.95983,180,0,2.84457,808.10347,333.02271,0.05,0.86046
74.17,1859.22527,-216.88427,-2.67901,216.90804,2.68249,-121.71776,0.06862,121.71778,179.9677,3.21105,0.13667,28.61,-80.60125,9.78643,0.19241,0,0.18742,-0.00079,31600.14908,12000,39.7428,0.08856,276.81447,217.31501,3.90416,0.65125,53878177.28,0,224.45117,0.51216,0.51222,0.37909,0.07076,0.06231,0.02116,0.08225,0.00044,0,0,0,0,0,0.02777,15.24,182.41469,-88.95927,-179.98961,0,2.91504,809.20073,333.06541,0.05,0.86103
74.22,1848.37771,-217.01781,-2.6627,217.04165,2.66489,-121.87848,0.06852,121.8785,179.96779,3.21728,0.10808,28.61,-80.60125,9.78646,0.17227,0,0.56666,-0.00592,31600.14908,12000,39.7428,0.08856,276.9265,217.31501,3.91151,0.65157,53959882.89,0,224.98677,0.5122,0.51225,0.37908,0.0708,0.06233,0.01891,0.07347,0.00035,0,0,0,0,0.00004,0.02779,15.24,182.41469,-88.97843,-179.97796,0,2.98554,810.29868,333.10814,0.05,0.86155
74.27,1837.5235,-217.15055,-2.64697,217.17444,2.64755,-122.03946,0.06843,122.03948,179.96788,3.22144,0.05526,28.61,-80.60125,9.7865,0.13505,0,0.8859,-0.00543,31600.14908,12000,39.7428,0.08856,277.12975,217.31501,3.92485,0.65188,54041421.59,0,225.51852,0.51224,0.51227,0.37906,0.07083,0.06234,0.01477,0.05759,0.00014,0,0,0,0,0.00009,0.02781,15.24,182.41469,-89.01525,-179.96284,0,3.0561,811.3973,333.15089,0.05,0.86208
74.32,1826.66267,-217.28251,-2.63154,217.30641,2.63158,-122.20057,0.06833,122.20059,179.96796,3.22247,0.01573,28.61,-80.60125,9.78653,0.08475,0,1.11423,-0.0063,31600.14908,12000,39.7428,0.08856,277.40485,217.31501,3.9429,0.65219,54122794.1,0,226.04953,0.51228,0.51229,0.37904,0.07087,0.06236,0.00922,0.03634,-0.0004,0,0,0,0,0.00014,0.02782,15.24,182.41469,-89.0659,-179.94817,0,3.12669,812.49658,333.19368,0.05,0.86261
74.37,1815.79526,-217.4137,-2.61606,217.43754,2.61785,-122.36164,0.06822,122.36166,179.96805,3.21965,0.09674,28.61,-80.60125,9.78656,0.02684,0,1.2309,-0.0218,31600.14908,12000,39.7428,0.08856,277.72415,217.31501,3.96385,0.6525,54203998.53,0,226.58272,0.51231,0.51231,0.37903,0.0709,0.06238,0.0029,0.01087,-0.00016,0,0,0,0,0.00017,0.02784,15.24,182.41469,-89.1252,-179.9351,0,3.19733,813.59654,333.23648,0.05,0.86314
74.42,1804.92131,-217.54412,-2.60032,217.56784,2.60652,-122.52247,0.06812,122.52248,179.96814,3.2127,0.17963,28.61,-80.60126,9.7866,0.03277,0,-1.22589,-0.01601,31600.14908,12000,39.7428,0.08856,277.69747,217.31501,3.9621,0.65281,54285031.02,0,227.11968,0.51235,0.51235,0.37901,0.07094,0.0624,0.00355,0.01434,0.00019,0,0,0,0,-0.00017,0.02786,15.24,182.41469,-89.1872,-179.92224,0,3.26801,814.69715,333.27931,0.05,0.86367
74.47,1794.04086,-217.67373,-2.58422,217.69728,2.59701,-122.68284,0.06802,122.68286,179.96823,3.2017,0.25739,28.61,-80.60126,9.78663,0.08796,0,-1.09738,-0.00931,31600.14908,12000,39.7428,0.08856,277.40428,217.31501,3.94287,0.65311,54365887.16,0,227.66003,0.51239,0.5124,0.379,0.07097,0.06242,0.00958,0.03813,0.00045,0,0,0,0,-0.00014,0.02787,15.24,182.41469,-89.24575,-179.91223,0,3.33873,815.79843,333.32217,0.05,0.86419
74.52,1783.15395,-217.80253,-2.56779,217.82585,2.58786,-122.84258,0.06791,122.84259,179.96833,3.18712,0.3217,28.61,-80.60126,9.78666,0.13296,0,-0.86497,-0.00272,31600.14908,12000,39.7428,0.08856,277.1687,217.31501,3.92741,0.65342,54446563.61,0,228.20162,0.51242,0.51245,0.37898,0.071,0.06244,0.01454,0.0575,-0.0002,0,0,0,0,-0.00008,0.02789,15.24,182.41469,-89.2951,-179.90883,0,3.4095,816.90035,333.36506,0.05,0.86472
74.57,1772.26062,-217.93051,-2.55113,217.95356,2.57721,-123.00151,0.0678,123.00153,179.96842,3.16981,0.36576,28.61,-80.60126,9.7867,0.16343,0,-0.54858,-0.00355,31600.14908,12000,39.7428,0.08856,277.01213,217.31501,3.91713,0.65371,54527059.23,0,228.74146,0.51246,0.5125,0.37897,0.07104,0.06246,0.01793,0.07011,-0.00001,0,0,0,0,-0.00003,0.02791,15.24,182.41469,-89.33051,-179.91111,0,3.48031,818.00293,333.40797,0.05,0.86529
74.62,1761.36092,-218.05765,-2.53435,218.08041,2.5634,-123.15953,0.06769,123.15955,179.96851,3.15091,0.38481,28.61,-80.60126,9.78673,0.17645,0,-0.18531,-0.00165,31600.14908,12000,39.7428,0.08856,276.94854,217.31501,3.91296,0.65401,54607375.36,0,229.27698,0.51249,0.51254,0.37895,0.07107,0.06247,0.01938,0.07601,-0.00049,0,0,0,0,0,0.02792,15.24,182.41469,-89.34883,-179.91711,0,3.55115,819.10615,333.4509,0.05,0.8659
74.67,1750.45487,-218.18395,-2.51752,218.20642,2.54557,-123.31659,0.06757,123.31661,179.9686,3.13175,0.37682,28.61,-80.60126,9.78677,0.17088,0,0.1845,-0.00315,31600.14908,12000,39.7428,0.08856,276.98333,217.31501,3.91524,0.6543,54687515.06,0,229.80692,0.51253,0.51258,0.37894,0.0711,0.06249,0.01876,0.0737,-0.00028,0,0,0,0,0,0.02794,15.24,182.41469,-89.34863,-179.92271,0,3.62204,820.21002,333.49386,0.05,0.86645
74.72,1739.54254,-218.3094,-2.50064,218.3316,2.52408,-123.47272,0.06746,123.47274,179.9687,3.11365,0.34325,28.61,-80.60126,9.7868,0.14775,0,0.52426,-0.00284,31600.14908,12000,39.7428,0.08856,277.11135,217.31501,3.92364,0.6546,54767481.65,0,230.33195,0.51256,0.5126,0.37892,0.07113,0.06251,0.01619,0.06325,0.00043,0,0,0,0,0.00003,0.02795,15.24,182.41469,-89.33051,-179.93317,0,3.69297,821.31452,333.53684,0.05,0.86697
74.77,1728.62395,-218.43401,-2.4836,218.45597,2.50026,-123.628,0.06734,123.62802,179.96879,3.0978,0.28816,28.61,-80.60127,9.78683,0.10969,0,0.80148,-0.00493,31600.14908,12000,39.7428,0.08856,277.31983,217.31501,3.93732,0.65488,54847277.2,0,230.85417,0.5126,0.51262,0.37891,0.07117,0.06253,0.01197,0.04735,0.00021,0,0,0,0,0.00007,0.02797,15.24,182.41469,-89.29691,-179.95041,0,3.76394,822.41965,333.57985,0.05,0.86749
74.82,1717.69915,-218.55776,-2.46632,218.57953,2.47594,-123.78256,0.06722,123.78257,179.96888,3.08512,0.21799,28.61,-80.60127,9.78687,0.0609,0,0.98291,-0.00912,31600.14908,12000,39.7428,0.08856,277.58789,217.31501,3.95491,0.65517,54926901.6,0,231.37637,0.51263,0.51264,0.37889,0.0712,0.06254,0.00661,0.02608,0.00045,0,0,0,0,0.00011,0.02799,15.24,182.41469,-89.25179,-179.96839,0,3.83496,823.52541,333.62288,0.05,0.868
74.87,1706.76819,-218.68064,-2.44876,218.70227,2.4528,-123.93657,0.06711,123.93659,179.96898,3.07618,0.14069,28.61,-80.60127,9.7869,0.00669,0,1.05071,-0.0662,31600.14908,12000,39.7428,0.08856,277.88827,217.31501,3.97462,0.65545,55006352.47,0,231.90082,0.51267,0.51267,0.37888,0.07123,0.06256,0.00072,0.00279,0,0,0,0,0,0.00012,0.028,15.24,182.41469,-89.20033,-179.98534,0,3.90601,824.6318,333.66594,0.05,0.86853
74.92,1695.8311,-218.80263,-2.43097,218.82418,2.43181,-124.09024,0.06699,124.09026,179.96907,3.07111,0.06404,28.61,-80.60127,9.78693,0.04709,0,-1.00873,-0.00825,31600.14908,12000,39.7428,0.08856,277.67309,217.31501,3.9605,0.65573,55085626.05,0,232.42837,0.5127,0.5127,0.37886,0.07126,0.06258,0.00511,0.02059,-0.00017,0,0,0,0,-0.00011,0.02802,15.24,182.41469,-89.14825,180,0,3.9771,825.73881,333.70902,0.05,0.86931
74.97,1684.88794,-218.92373,-2.41309,218.94525,2.4131,-124.24374,0.06688,124.24376,179.96916,3.06972,0.00514,28.61,-80.60127,9.78697,0.09491,0,-0.85198,-0.00315,31600.14908,12000,39.7428,0.08856,277.41976,217.31501,3.94388,0.65601,55164718.61,0,232.95812,0.51273,0.51275,0.37885,0.07129,0.06259,0.01034,0.04084,0.00018,0,0,0,0,-0.00008,0.02803,15.24,182.41469,-89.10127,179.99815,0,4.04823,826.84643,333.75213,0.05,0.86998
75.02,1673.93874,-219.04394,-2.39538,219.06548,2.39611,-124.39726,0.06677,124.39728,179.96925,3.07143,0.05908,28.61,-80.60127,9.787,0.13179,0,-0.60544,-0.00478,31600.14908,12000,39.7428,0.08856,277.22718,217.31501,3.93124,0.65629,55243627.73,0,233.48786,0.51277,0.5128,0.37883,0.07132,0.06261,0.01442,0.05662,-0.00003,0,0,0,0,-0.00004,0.02805,15.24,182.41469,-89.06445,179.9974,0,4.1194,827.95466,333.79526,0.05,0.87058
75.07,1662.98356,-219.16328,-2.37809,219.18485,2.37987,-124.55092,0.06666,124.55094,179.96934,3.07533,0.09202,28.61,-80.60128,9.78703,0.15406,0,-0.29889,-0.00519,31600.14908,12000,39.7428,0.08856,277.11358,217.31501,3.92379,0.65656,55322353.15,0,234.015,0.5128,0.51284,0.37882,0.07135,0.06263,0.01689,0.06674,-0.00045,0,0,0,0,-0.00001,0.02806,15.24,182.41469,-89.0417,180,0,4.19061,829.0635,333.83841,0.05,0.87125
75.12,1652.02243,-219.28176,-2.36142,219.3034,2.36355,-124.70481,0.06655,124.70483,179.96942,3.08026,0.10036,28.61,-80.60128,9.78707,0.1596,0,0.04454,-0.00521,31600.14908,12000,39.7428,0.08856,277.08911,217.31501,3.92218,0.65683,55400896.6,0,234.53765,0.51283,0.51287,0.3788,0.07138,0.06264,0.01751,0.06878,0.00003,0,0,0,0,0,0.02808,15.24,182.41469,-89.03543,-179.98529,0,4.26185,830.17294,333.88158,0.05,0.87181
75.17,1641.0554,-219.39943,-2.34539,219.42112,2.34688,-124.85895,0.06644,124.85896,179.96951,3.08497,0.08347,28.61,-80.60128,9.7871,0.14811,0,0.37883,-0.00466,31600.14908,12000,39.7428,0.08856,277.15501,217.31501,3.92651,0.6571,55479260.97,0,235.05535,0.51287,0.5129,0.37879,0.07141,0.06266,0.01623,0.06388,-0.00025,0,0,0,0,0.00002,0.02809,15.24,182.41469,-89.04629,-179.96861,0,4.33314,831.28297,333.92478,0.05,0.87233
75.22,1630.0825,-219.51631,-2.32992,219.53804,2.33032,-125.01329,0.06634,125.0133,179.9696,3.08823,0.0436,28.61,-80.60128,9.78713,0.12109,0,0.6731,-0.00448,31600.14908,12000,39.7428,0.08856,277.30405,217.31501,3.93629,0.65736,55557448.85,0,235.56921,0.5129,0.51292,0.37878,0.07144,0.06268,0.01323,0.05207,-0.0003,0,0,0,0,0.00005,0.02811,15.24,182.41469,-89.07304,-179.95078,0,4.40446,832.3936,333.96801,0.05,0.87286
75.27,1619.10378,-219.63243,-2.31477,219.65415,2.31481,-125.16773,0.06623,125.16775,179.96968,3.089,0.01438,28.61,-80.60128,9.78717,0.08168,0,0.89802,-0.00761,31600.14908,12000,39.7428,0.08856,277.52063,217.31501,3.9505,0.65763,55635461.39,0,236.0814,0.51293,0.51294,0.37876,0.07147,0.06269,0.00889,0.03481,-0.00015,0,0,0,0,0.00009,0.02812,15.24,182.41469,-89.11283,-179.93475,0,4.47583,833.50482,334.01125,0.05,0.87808
75.32,1608.11927,-219.74779,-2.29969,219.76947,2.30121,-125.32213,0.06612,125.32215,179.96977,3.08656,0.08362,28.61,-80.60128,9.7872,0.03425,0,1.02344,-0.02291,31600.14908,12000,39.7428,0.08856,277.7825,217.31501,3.96768,0.65789,55713297.73,0,236.59427,0.51296,0.51296,0.37875,0.0715,0.06271,0.00371,0.01456,-0.0002,0,0,0,0,0.00012,0.02814,15.24,182.41469,-89.1614,-179.91719,0,4.54722,834.61663,334.05452,0.05,0.87864
75.37,1597.12901,-219.8624,-2.28447,219.88398,2.28981,-125.47632,0.066,125.47634,179.96986,3.08053,0.15636,28.61,-80.60129,9.78724,0.01593,0,-1.04183,-0.04717,31600.14908,12000,39.7428,0.08856,277.88723,217.31501,3.97456,0.65814,55790955.28,0,237.10934,0.51299,0.51299,0.37874,0.07153,0.06272,0.00172,0.00648,0.00006,0,0,0,0,-0.00012,0.02815,15.24,182.41469,-89.21363,-179.90117,0,4.61866,835.72902,334.09781,0.05,0.87916
75.42,1586.13304,-219.97624,-2.269,219.99767,2.28022,-125.63012,0.06589,125.63014,179.96995,3.07091,0.22591,28.61,-80.60129,9.78727,0.06348,0,-0.95774,-0.01279,31600.14908,12000,39.7428,0.08856,277.63316,217.31501,3.95788,0.6584,55868430.74,0,237.62671,0.51302,0.51303,0.37872,0.07156,0.06274,0.0069,0.02692,0.0001,0,0,0,0,-0.0001,0.02817,15.24,182.41469,-89.26412,-179.88781,0,4.69014,836.84198,334.14112,0.05,0.87967
75.47,1575.1314,-220.0893,-2.25327,220.11054,2.27121,-125.78336,0.06577,125.78338,179.97004,3.05805,0.28495,28.61,-80.60129,9.7873,0.10338,0,-0.77079,-0.00526,31600.14908,12000,39.7428,0.08856,277.42265,217.31501,3.94407,0.65865,55945721.37,0,238.145,0.51305,0.51307,0.37871,0.07159,0.06275,0.01128,0.04461,-0.0002,0,0,0,0,-0.00007,0.02818,15.24,182.41469,-89.30772,-179.88067,0,4.76165,837.95552,334.18446,0.05,0.88017
75.52,1564.12412,-220.20156,-2.23733,220.22258,2.26106,-125.93589,0.06564,125.9359,179.97014,3.04265,0.32674,28.61,-80.60129,9.78734,0.13133,0,-0.51304,-0.0053,31600.14908,12000,39.7428,0.08856,277.27754,217.31501,3.93455,0.6589,56022825.95,0,238.66201,0.51308,0.51311,0.3787,0.07162,0.06277,0.01437,0.05696,-0.00008,0,0,0,0,-0.00003,0.0282,15.24,182.41469,-89.34002,-179.8799,0,4.83319,839.06963,334.22782,0.05,0.88066
75.57,1553.11126,-220.31303,-2.22126,220.33381,2.24814,-126.0876,0.06552,126.08762,179.97023,3.0257,0.34662,28.61,-80.60129,9.78737,0.14452,0,-0.20342,-0.00649,31600.14908,12000,39.7428,0.08856,277.2117,217.31501,3.93023,0.65915,56099745.2,0,239.17566,0.51311,0.51315,0.37868,0.07165,0.06279,0.01584,0.06255,-0.00011,0,0,0,0,0,0.02821,15.24,182.41469,-89.35792,-179.88724,0,4.90478,840.18431,334.27119,0.05,0.88114
75.62,1542.09283,-220.42369,-2.20513,220.44422,2.23157,-126.23845,0.06539,126.23847,179.97032,3.00836,0.34247,28.61,-80.60129,9.7874,0.14175,0,0.11366,-0.0015,31600.14908,12000,39.7428,0.08856,277.23096,217.31501,3.93149,0.65939,56176481.29,0,239.68485,0.51314,0.51318,0.37867,0.07167,0.0628,0.01553,0.06127,-0.00009,0,0,0,0,0,0.02823,15.24,182.41469,-89.35995,-179.90254,0,4.9764,841.29955,334.3146,0.05,0.88163
75.67,1531.0689,-220.53354,-2.18893,220.55384,2.21152,-126.38845,0.06526,126.38846,179.97042,2.99182,0.31534,28.61,-80.60129,9.78744,0.12375,0,0.41169,-0.00439,31600.14908,12000,39.7428,0.08856,277.33156,217.31501,3.93809,0.65963,56253036.73,0,240.18989,0.51317,0.5132,0.37866,0.0717,0.06281,0.01353,0.05278,0.00017,0,0,0,0,0.00002,0.02824,15.24,182.41469,-89.34645,-179.92324,0,5.04805,842.41535,334.35802,0.05,0.8821
75.72,1520.03949,-220.64258,-2.1726,220.66267,2.18915,-126.53766,0.06513,126.53768,179.97051,2.97716,0.26867,28.61,-80.6013,9.78747,0.09271,0,0.65225,-0.00687,31600.14908,12000,39.7428,0.08856,277.50258,217.31501,3.94932,0.65987,56329413.21,0,240.69231,0.5132,0.51322,0.37865,0.07173,0.06283,0.01011,0.03993,-0.0003,0,0,0,0,0.00005,0.02825,15.24,182.41469,-89.31946,-179.94664,0,5.11974,843.5317,334.40146,0.05,0.88257
75.77,1509.00466,-220.7508,-2.15609,220.77072,2.16611,-126.68621,0.06499,126.68623,179.97061,2.96522,0.2081,28.61,-80.6013,9.78751,0.0522,0,0.81129,-0.00654,31600.14908,12000,39.7428,0.08856,277.72601,217.31501,3.96398,0.66011,56405610.78,0,241.19416,0.51323,0.51324,0.37863,0.07176,0.06284,0.00567,0.02254,0.00019,0,0,0,0,0.00007,0.02827,15.24,182.41469,-89.28233,-179.96721,0,5.19147,844.6486,334.44493,0.05,0.88305
75.82,1497.96443,-220.85819,-2.13928,220.87798,2.1439,-126.83424,0.06486,126.83425,179.9707,2.95651,0.14073,28.61,-80.6013,9.78754,0.00684,0,0.87532,-0.06772,31600.14908,12000,39.7428,0.08856,277.97785,217.31501,3.9805,0.66035,56482328.61,0,241.70019,0.51326,0.51326,0.37862,0.07178,0.06286,0.00074,0.00279,-0.00029,0,0,0,0,0.00008,0.02828,15.24,182.41469,-89.23953,-179.98504,0,5.26323,845.77654,334.48842,0.05,0.88352
