Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
36.85965,5881.99879,8.36709,-9.54496,24.29701,9.54722,-660.42312,-538.36687,852.05492,-140.81361,22.81088,0.20759,28.60516,-80.60677,9.77412,8.83442,0,11.20638,0.08642,31600.14908,12000,39.7428,0.08856,249.75592,217.31501,2.12867,0.09248,5155870.542,0,2.91781,0.47971,0.55591,0.39555,0.04108,0.04309,1.7762,2.99779,0.00007,0,0,0,0,0.7829,0.00332,15.24,182.41469,25.40515,-140.98054,5.30913,-23.23299,479.6591,317.21971,0.05,0.54306
36.90965,5882.40523,7.89137,-9.48691,24.12669,9.48994,-661.31146,-539.08176,853.19516,-140.81409,22.79964,0.23973,28.60515,-80.60677,9.77412,9.70694,0,11.40057,0.12581,31600.14908,12000,39.7428,0.08856,248.67614,217.31501,2.05782,0.09529,5312139.276,0,3.15887,0.47975,0.56693,0.39552,0.04111,0.04311,2.04317,3.44137,-0.00016,0,0,0,0,0.76324,0.00328,15.24,182.41469,24.84011,-140.98341,6.38109,-23.23563,479.63206,317.21811,0.05,0.54373
36.95965,5882.78796,7.41773,-9.47375,23.96429,9.47682,-662.19934,-539.79627,854.33482,-140.81457,22.78737,0.24125,28.60515,-80.60678,9.77412,9.98343,0,11.62067,0.12557,31600.14908,12000,39.7428,0.08856,248.35418,217.31501,2.03669,0.0948,5284309.669,0,3.14477,0.47974,0.57035,0.39553,0.0411,0.04311,2.13108,3.53908,-0.00039,0,0,0,0,0.80131,0.00324,15.24,182.41469,24.26464,-140.98618,6.35511,-23.23812,479.6066,317.2166,0.05,0.54441
37.00965,5883.14697,6.94229,-9.53106,23.81111,9.53311,-663.08677,-540.5104,855.47389,-140.81505,22.7766,0.19787,28.60514,-80.60679,9.77412,9.43625,0,11.80227,0.06069,31600.14908,12000,39.7428,0.08856,248.99309,217.31501,2.07861,0.08895,4958280.342,0,2.7353,0.47966,0.56345,0.39557,0.04104,0.04306,1.95855,3.1323,-0.00048,0,0,0,0,0.93876,0.0032,15.24,182.41469,23.67887,-140.98886,4.57303,-23.24046,479.58273,317.21518,0.05,0.54507
37.05965,5883.48218,6.46607,-9.51948,23.66708,9.52156,-663.97381,-541.22422,856.61244,-140.81553,22.76666,0.19874,28.60513,-80.6068,9.77411,9.73955,0,11.97417,0.05965,31600.14908,12000,39.7428,0.08856,248.62952,217.31501,2.05476,0.08831,4922689.841,0,2.71432,0.47966,0.56723,0.39558,0.04103,0.04305,2.05335,3.2387,-0.00047,0,0,0,0,0.98027,0.00317,15.24,182.41469,23.08442,-140.9915,4.49231,-23.24263,479.56043,317.21386,0.05,0.54571
37.10965,5883.79358,5.99005,-9.52561,23.53206,9.52747,-664.86047,-541.93773,857.75051,-140.81601,22.75691,0.18851,28.60513,-80.60681,9.77411,9.82958,0,12.14177,0.03749,31600.14908,12000,39.7428,0.08856,248.52187,217.31501,2.04769,0.08622,4805521.735,0,2.59166,0.47963,0.56832,0.39559,0.04101,0.04304,2.08182,3.20525,0.00005,0,0,0,0,1.05759,0.00313,15.24,182.41469,22.4815,-140.99411,3.92836,-23.24466,479.53971,317.21264,0.05,0.54635
37.15965,5884.08116,5.513,-9.55228,23.40662,9.55372,-665.74676,-542.65094,858.88811,-140.81648,22.74811,0.1661,28.60512,-80.60682,9.77411,9.66691,0,12.28718,-0.01745,31600.14908,12000,39.7428,0.08856,248.70861,217.31501,2.05995,0.08221,4582331.436,0,2.34796,0.47958,0.56624,0.39562,0.04096,0.043,2.03037,2.99166,-0.00032,0,0,0,0,1.19108,0.00309,15.24,182.41469,21.87068,-140.99671,2.74211,-23.24653,479.52059,317.2115,0.05,0.547
37.20965,5884.34487,5.03529,-9.5584,23.29083,9.55968,-666.63272,-543.36389,860.02529,-140.81696,22.74002,0.15644,28.60511,-80.60683,9.77411,9.79144,0,12.42058,-0.04762,31600.14908,12000,39.7428,0.08856,248.55965,217.31501,2.05017,0.07988,4452248.785,0,2.22252,0.47956,0.56776,0.39563,0.04094,0.04299,2.06963,2.95415,0.00048,0,0,0,0,1.28918,0.00306,15.24,182.41469,21.25294,-140.99932,2.09445,-23.24824,479.50305,317.21047,0.05,0.54764
37.25965,5884.58468,4.55698,-9.56699,23.18482,9.56809,-667.51838,-544.07659,861.16208,-140.81743,22.73257,0.14551,28.60511,-80.60684,9.77411,9.90608,0,12.53788,-0.08575,31600.14908,12000,39.7428,0.08856,248.42388,217.31501,2.04126,0.07721,4302973.473,0,2.08108,0.47953,0.56914,0.39565,0.04091,0.04297,2.10605,2.89292,-0.00023,0,0,0,0,1.40631,0.00303,15.24,182.41469,20.62891,-141.00196,1.33031,-23.2498,479.48709,317.20952,0.05,0.54828
37.30965,5884.80059,4.07951,-9.5285,23.08821,9.52987,-668.40374,-544.78907,862.2985,-140.8179,22.72495,0.16125,28.6051,-80.60685,9.77411,10.63678,0,12.66512,-0.03749,31600.14908,12000,39.7428,0.08856,247.61612,217.31501,1.98826,0.07906,4405998.91,0,2.21605,0.47955,0.57803,0.39564,0.04093,0.04298,2.34488,3.29393,0.00039,0,0,0,0,1.36862,0.00299,15.24,182.41469,19.99888,-141.00464,2.0186,-23.2512,479.47273,317.20867,0.05,0.54893
37.35965,5884.99268,3.60451,-9.47781,23.00046,9.47957,-669.28879,-545.5013,863.43451,-140.81837,22.71626,0.18236,28.60509,-80.60686,9.77411,11.38465,0,12.82275,0.0171,31600.14908,12000,39.7428,0.08856,246.85432,217.31501,1.93827,0.08188,4563476.529,0,2.41309,0.47958,0.58673,0.39562,0.04096,0.043,2.60076,3.73304,-0.00001,0,0,0,0,1.3077,0.00296,15.24,182.41469,19.36182,-141.00735,3.00699,-23.25245,479.45996,317.20791,0.05,0.54957
37.40965,5885.16106,3.13088,-9.46474,22.92201,9.4665,-670.17348,-546.21325,864.57007,-140.81884,22.70718,0.1822,28.60509,-80.60686,9.77411,11.74334,0,12.99077,0.01585,31600.14908,12000,39.7428,0.08856,246.50805,217.31501,1.91555,0.0813,4530791.665,0,2.39471,0.47957,0.59068,0.39562,0.04095,0.043,2.72751,3.86328,-0.00035,0,0,0,0,1.36159,0.00293,15.24,182.41469,18.71652,-141.01007,2.89094,-23.25355,479.44876,317.20725,0.05,0.55023
37.45965,5885.30578,2.65837,-9.43567,22.85302,9.43758,-671.05782,-546.92491,865.70518,-140.81931,22.69788,0.18985,28.60508,-80.60687,9.77411,12.2059,0,13.1702,0.03411,31600.14908,12000,39.7428,0.08856,246.08169,217.31501,1.88758,0.08213,4577126.377,0,2.46424,0.47958,0.59559,0.39562,0.04096,0.043,2.89486,4.09344,0,0,0,0,0,1.37123,0.0029,15.24,182.41469,18.06255,-141.01279,3.21916,-23.25449,479.43913,317.20668,0.05,0.55086
37.50965,5885.42692,2.18727,-9.41193,22.79342,9.41393,-671.94179,-547.63627,866.83981,-140.81978,22.68823,0.19403,28.60507,-80.60688,9.77411,12.60484,0,13.36313,0.04447,31600.14908,12000,39.7428,0.08856,245.72958,217.31501,1.86447,0.0825,4597788.864,0,2.50326,0.47959,0.59958,0.39561,0.04097,0.04301,3.04265,4.27417,-0.00032,0,0,0,0,1.39901,0.00288,15.24,182.41469,17.39927,-141.0155,3.39118,-23.25528,479.43107,317.2062,0.05,0.55151
37.55965,5885.52452,1.71672,-9.40734,22.74359,9.40922,-672.82538,-548.34734,867.97396,-140.82024,22.67871,0.18831,28.60507,-80.60689,9.77411,12.90439,0,13.55559,0.03187,31600.14908,12000,39.7428,0.08856,245.47293,217.31501,1.84763,0.08119,4524657.219,0,2.43572,0.47957,0.60242,0.39562,0.04095,0.043,3.15569,4.34448,-0.00035,0,0,0,0,1.48649,0.00285,15.24,182.41469,16.72629,-141.01821,3.01886,-23.25591,479.42458,317.20582,0.05,0.55216
37.60965,5885.5986,1.24691,-9.38392,22.70349,9.38587,-673.70861,-549.0581,869.10764,-140.8207,22.66923,0.19127,28.60506,-80.6069,9.77411,13.28108,0,13.75321,0.0415,31600.14908,12000,39.7428,0.08856,245.16274,217.31501,1.82728,0.08156,4545220.502,0,2.47176,0.47958,0.60581,0.39562,0.04096,0.043,3.30042,4.51496,-0.00018,0,0,0,0,1.51631,0.00282,15.24,182.41469,16.0436,-141.0209,3.17282,-23.25639,479.41965,317.20553,0.05,0.55284
37.65965,5885.64923,0.77844,-9.35587,22.67291,9.35792,-674.59146,-549.76857,870.24084,-140.82116,22.65954,0.19572,28.60506,-80.60691,9.77411,13.64351,0,13.96226,0.05591,31600.14908,12000,39.7428,0.08856,244.87543,217.31501,1.80843,0.08237,4590546.731,0,2.53398,0.47959,0.60885,0.39562,0.04097,0.04301,3.44233,4.69297,0.00006,0,0,0,0,1.53203,0.0028,15.24,182.41469,15.35076,-141.02359,3.45915,-23.25672,479.41628,317.20533,0.05,0.55349
37.70965,5885.67647,0.31115,-9.34067,22.65188,9.34268,-675.47393,-550.47873,871.37355,-140.82162,22.64975,0.19371,28.60505,-80.60692,9.77411,13.9622,0,14.18081,0.05515,31600.14908,12000,39.7428,0.08856,244.63017,217.31501,1.79233,0.08206,4573224.289,0,2.52509,0.47958,0.61132,0.39562,0.04096,0.043,3.56924,4.80528,0.00029,0,0,0,0,1.59236,0.00277,15.24,182.41469,14.64722,-141.02625,3.38015,-23.2569,479.41447,317.20522,0.05,0.55414
37.75965,5885.68034,-0.15612,-9.34202,22.64093,9.34383,-676.35603,-551.18858,872.50578,-140.82208,22.64039,0.18403,28.60504,-80.60693,9.77411,14.28484,0,14.39031,0.03419,31600.14908,12000,39.7428,0.08856,244.38812,217.31501,1.77645,0.0802,4469242.032,0,2.42054,0.47956,0.61359,0.39563,0.04094,0.04299,3.6997,4.85491,-0.00043,0,0,0,0,1.71694,0.00275,15.24,182.41469,13.93289,-141.0289,2.79886,-23.25692,479.41422,317.20521,0.05,0.55478
37.80965,5885.66088,-0.62213,-9.30672,22.6395,9.30866,-677.23776,-551.89815,873.63754,-140.82254,22.63095,0.18983,28.60504,-80.60694,9.77411,14.58109,0,14.61443,0.05784,31600.14908,12000,39.7428,0.08856,244.17522,217.31501,1.76248,0.08182,4559606.841,0,2.52742,0.47958,0.61554,0.39562,0.04096,0.043,3.82135,5.0341,0.00014,0,0,0,0,1.70135,0.00273,15.24,182.41469,13.20784,-141.03153,3.31581,-23.2568,479.41551,317.20528,0.05,0.55543
37.85965,5885.61813,-1.0878,-9.31464,22.64798,9.31632,-678.11913,-552.60742,874.76884,-140.823,22.62184,0.17685,28.60503,-80.60695,9.77411,14.95128,0,14.83151,0.02727,31600.14908,12000,39.7428,0.08856,243.91362,217.31501,1.74532,0.07927,4417695.583,0,2.38067,0.47955,0.61765,0.39564,0.04093,0.04298,3.97566,5.07231,-0.0001,0,0,0,0,1.86667,0.00271,15.24,182.41469,12.47166,-141.03416,2.50076,-23.25652,479.41835,317.20545,0.05,0.55628
37.90965,5885.55211,-1.55296,-9.29228,22.66627,9.29395,-679.00015,-553.31641,875.89969,-140.82345,22.61301,0.17612,28.60502,-80.60696,9.77411,15.24604,0,15.0512,0.03535,31600.14908,12000,39.7428,0.08856,243.71379,217.31501,1.7322,0.07971,4441889.812,0,2.41262,0.47956,0.61914,0.39563,0.04094,0.04299,4.10045,5.20157,-0.00019,0,0,0,0,1.90151,0.00269,15.24,182.41469,11.7246,-141.03678,2.62301,-23.25609,479.42274,317.20571,0.05,0.55698
37.95965,5885.46286,-2.01711,-9.27701,22.69409,9.27861,-679.88083,-554.02513,877.0301,-140.8239,22.60427,0.17199,28.60502,-80.60696,9.77411,15.55691,0,15.27695,0.03385,31600.14908,12000,39.7428,0.08856,243.50834,217.31501,1.71872,0.07945,4427805.709,0,2.40252,0.47955,0.62048,0.39563,0.04094,0.04298,4.23384,5.30559,0.00019,0,0,0,0,1.9715,0.00267,15.24,182.41469,10.96643,-141.0394,2.51826,-23.25551,479.42868,317.20606,0.05,0.55773
38.00965,5885.3504,-2.481,-9.27384,22.73175,9.27527,-680.76117,-554.73358,878.16008,-140.82435,22.59595,0.16268,28.60501,-80.60697,9.77411,15.96129,0,15.49714,0.01463,31600.14908,12000,39.7428,0.08856,243.24878,217.31501,1.70169,0.07788,4340106.154,0,2.31335,0.47954,0.62185,0.39564,0.04092,0.04297,4.41007,5.39281,-0.00019,0,0,0,0,2.1116,0.00265,15.24,182.41469,10.19705,-141.04202,1.98295,-23.25478,479.43616,317.2065,0.05,0.5584
38.05965,5885.21477,-2.94393,-9.24321,22.77883,9.24466,-681.6412,-555.44178,879.28965,-140.8248,22.58779,0.16357,28.605,-80.60698,9.77411,16.1312,0,15.72502,0.03592,31600.14908,12000,39.7428,0.08856,243.14427,217.31501,1.69483,0.07937,4423489.145,0,2.40492,0.47955,0.62233,0.39563,0.04093,0.04298,4.48509,5.50796,0.00039,0,0,0,0,2.09302,0.00264,15.24,182.41469,9.41653,-141.04465,2.4177,-23.2539,479.44518,317.20704,0.05,0.55905
38.10965,5885.05603,-3.40543,-9.22439,22.835,9.22577,-682.5209,-556.14972,880.41882,-140.82525,22.57964,0.1594,28.605,-80.60699,9.77411,16.37112,0,15.96538,0.04005,31600.14908,12000,39.7428,0.08856,242.99799,217.31501,1.68523,0.07964,4438508.986,0,2.42326,0.47955,0.62285,0.39563,0.04094,0.04298,4.59189,5.59499,-0.00015,0,0,0,0,2.14298,0.00262,15.24,182.41469,8.62433,-141.04728,2.45314,-23.25286,479.45574,317.20766,0.05,0.55968
38.15965,5884.87422,-3.8672,-9.24065,22.90105,9.24174,-683.40029,-556.85742,881.54759,-140.8257,22.57217,0.14152,28.60499,-80.607,9.77411,17.10896,0,16.19064,-0.01479,31600.14908,12000,39.7428,0.08856,242.56376,217.31501,1.65674,0.07553,4209731.204,0,2.18165,0.47951,0.62336,0.39566,0.0409,0.04296,4.92691,5.71237,0.00036,0,0,0,0,2.45,0.00261,15.24,182.41469,7.82035,-141.04992,1.07417,-23.25168,479.46784,317.20838,0.05,0.56036
38.20965,5884.66932,-4.32885,-9.22592,22.97672,9.22691,-684.2794,-557.5649,882.676,-140.82615,22.56526,0.13486,28.60499,-80.60701,9.77411,17.46739,0,16.41253,-0.01928,31600.14908,12000,39.7428,0.08856,242.36413,217.31501,1.64364,0.07515,4188591.748,0,2.15924,0.47951,0.62321,0.39566,0.04089,0.04295,5.09331,5.82815,0.00013,0,0,0,0,2.54319,0.0026,15.24,182.41469,7.00526,-141.05259,0.87814,-23.25035,479.48146,317.20919,0.05,0.56101
38.25965,5884.44135,-4.78984,-9.21324,23.06162,9.21412,-685.15825,-558.27217,883.80408,-140.82659,22.55872,0.1269,28.60498,-80.60702,9.77411,17.8786,0,16.63439,-0.02832,31600.14908,12000,39.7428,0.08856,242.14259,217.31501,1.62911,0.07447,4150368.526,0,2.11865,0.4795,0.62282,0.39566,0.04089,0.04295,5.28707,5.95189,0.0004,0,0,0,0,2.66087,0.00259,15.24,182.41469,6.1791,-141.0553,0.57216,-23.24887,479.49663,317.21009,0.05,0.56166
38.30965,5884.19035,-5.25009,-9.19315,23.15558,9.19395,-686.03684,-558.97925,884.93184,-140.82703,22.55255,0.12119,28.60497,-80.60703,9.77411,18.11257,0,16.85794,-0.0223,31600.14908,12000,39.7428,0.08856,242.02063,217.31501,1.6211,0.07487,4173241.243,0,2.14095,0.4795,0.6225,0.39566,0.04089,0.04295,5.39869,6.04919,0.00016,0,0,0,0,2.70311,0.00258,15.24,182.41469,5.3418,-141.05805,0.61114,-23.24724,479.51332,317.21107,0.05,0.56231
38.35965,5883.91637,-5.70876,-9.15566,23.25796,9.15647,-686.91519,-559.68615,886.05929,-140.82747,22.54645,0.12189,28.60497,-80.60704,9.77411,17.77646,0,17.09817,0.02486,31600.14908,12000,39.7428,0.08856,242.19956,217.31501,1.63284,0.07832,4365624.136,0,2.34466,0.47954,0.62299,0.39564,0.04092,0.04297,5.23874,6.01261,-0.0005,0,0,0,0,2.54116,0.00257,15.24,182.41469,4.49297,-141.06084,1.63452,-23.24546,479.53155,317.21215,0.05,0.56294
38.40965,5883.6195,-6.1659,-9.13127,23.36858,9.13203,-687.7933,-560.39286,887.18644,-140.82791,22.54046,0.11757,28.60496,-80.60705,9.77411,17.67092,0,17.35233,0.04817,31600.14908,12000,39.7428,0.08856,242.25741,217.31501,1.63664,0.08013,4466250.896,0,2.45446,0.47956,0.62312,0.39563,0.04094,0.04299,5.18896,5.99153,-0.00036,0,0,0,0,2.50079,0.00257,15.24,182.41469,3.63176,-141.06366,2.11811,-23.24353,479.55129,317.21332,0.05,0.56358
38.45965,5883.29979,-6.62204,-9.11699,23.48759,9.11764,-688.67119,-561.09938,888.3133,-140.82835,22.53476,0.10899,28.60495,-80.60705,9.77411,17.80276,0,17.61457,0.05026,31600.14908,12000,39.7428,0.08856,242.18715,217.31501,1.63203,0.08042,4482736.965,0,2.47204,0.47956,0.62299,0.39563,0.04095,0.04299,5.25125,6.01247,0.00001,0,0,0,0,2.55818,0.00256,15.24,182.41469,2.75762,-141.06647,2.10163,-23.24145,479.57256,317.21458,0.05,0.56421
38.50965,5882.9573,-7.07788,-9.11503,23.61533,9.11552,-689.54886,-561.80574,889.43989,-140.82878,22.5297,0.09422,28.60495,-80.60706,9.77411,18.48503,0,17.87082,0.01491,31600.14908,12000,39.7428,0.08856,241.83334,217.31501,1.60881,0.07804,4349943.207,0,2.3236,0.47954,0.62189,0.39564,0.04092,0.04297,5.57846,6.17771,-0.00003,0,0,0,0,2.79656,0.00256,15.24,182.41469,1.87046,-141.06929,1.19101,-23.23922,479.59534,317.21593,0.05,0.56484
38.55965,5882.59201,-7.53334,-9.10176,23.7516,9.10215,-690.42634,-562.51196,890.56624,-140.82922,22.52526,0.08416,28.60494,-80.60707,9.77411,18.68156,0,18.12453,0.01297,31600.14908,12000,39.7428,0.08856,241.73578,217.31501,1.60241,0.07806,4351733.161,0,2.32389,0.47954,0.62147,0.39564,0.04092,0.04297,5.67426,6.21824,0.00003,0,0,0,0,2.87435,0.00256,15.24,182.41469,0.97057,-141.07213,1.06454,-23.23685,479.61964,317.21737,0.05,0.56548
38.60965,5882.20398,-7.98793,-9.08357,23.89585,9.0839,-691.30365,-563.21804,891.69238,-140.82965,22.5212,0.07724,28.60493,-80.60708,9.77412,18.40922,0,18.38552,0.03742,31600.14908,12000,39.7428,0.08856,241.87287,217.31501,1.61141,0.07998,4458688.749,0,2.44179,0.47956,0.62207,0.39563,0.04094,0.04299,5.54174,6.1126,-0.00032,0,0,0,0,2.81773,0.00256,15.24,182.41469,0.05785,-141.075,1.55983,-23.23433,479.64545,317.2189,0.05,0.56611
38.65965,5881.79323,-8.44185,-9.07252,24.04805,9.07277,-692.18081,-563.92401,892.81833,-140.83008,22.51763,0.06628,28.60493,-80.60709,9.77412,18.5292,0,18.64845,0.03627,31600.14908,12000,39.7428,0.08856,241.81281,217.31501,1.60747,0.08013,4467209.439,0,2.45013,0.47956,0.62183,0.39563,0.04094,0.04299,5.59998,6.11361,0.00014,0,0,0,0,2.88807,0.00256,15.24,182.41469,-0.86799,-141.07789,1.45839,-23.23166,479.67277,317.22052,0.05,0.56676
38.70965,5881.3598,-8.89513,-9.05972,24.20798,9.05991,-693.05784,-564.62988,893.94411,-140.83051,22.51451,0.05839,28.60492,-80.6071,9.77412,18.16797,0,18.91676,0.06114,31600.14908,12000,39.7428,0.08856,241.99738,217.31501,1.61958,0.08208,4576387.664,0,2.57411,0.47958,0.62252,0.39562,0.04096,0.043,5.42544,5.95477,-0.00038,0,0,0,0,2.8319,0.00256,15.24,182.41469,-1.8071,-141.08079,1.95812,-23.22884,479.7016,317.22222,0.05,0.56739
38.75965,5880.90372,-9.3479,-9.05102,24.37552,9.05115,-693.93475,-565.33566,895.06975,-140.83094,22.51184,0.04878,28.60492,-80.60711,9.77412,17.94621,0,19.18807,0.07574,31600.14908,12000,39.7428,0.08856,242.11365,217.31501,1.62721,0.08334,4646846.68,0,2.65534,0.4796,0.62286,0.39561,0.04098,0.04301,5.31944,5.8291,0.00002,0,0,0,0,2.82626,0.00257,15.24,182.41469,-2.75972,-141.08369,2.21934,-23.22587,479.73193,317.22402,0.05,0.56802
38.80965,5880.42502,-9.80028,-9.0452,24.5505,9.04529,-694.81157,-566.04136,896.19526,-140.83137,22.50958,0.04115,28.60491,-80.60712,9.77412,17.41528,0,19.46316,0.10646,31600.14908,12000,39.7428,0.08856,242.40086,217.31501,1.64605,0.08566,4776081.386,0,2.80739,0.47962,0.62339,0.39559,0.041,0.04303,5.06924,5.59145,0.00006,0,0,0,0,2.75289,0.00257,15.24,182.41469,-3.72599,-141.08659,2.83464,-23.22276,479.76378,317.22591,0.05,0.56867
38.85965,5879.9237,-10.25249,-9.04406,24.7328,9.04413,-695.68831,-566.747,897.32067,-140.83179,22.50773,0.03401,28.6049,-80.60713,9.77412,16.8081,0,19.74011,0.14062,31600.14908,12000,39.7428,0.08856,242.74621,217.31501,1.66871,0.08813,4914110.653,0,2.9724,0.47965,0.6235,0.39558,0.04103,0.04305,4.78937,5.31677,0.00027,0,0,0,0,2.67519,0.00258,15.24,182.41469,-4.70608,-141.08945,3.50166,-23.2195,479.79712,317.22788,0.05,0.56931
38.90965,5879.39977,-10.70483,-9.04956,24.92224,9.04961,-696.56499,-567.45258,898.446,-140.83222,22.5061,0.02942,28.6049,-80.60714,9.77412,15.93075,0,20.01995,0.19149,31600.14908,12000,39.7428,0.08856,243.27967,217.31501,1.70372,0.09154,5104868.399,0,3.19967,0.4797,0.62197,0.39555,0.04107,0.04308,4.39698,4.94071,0.00041,0,0,0,0,2.55003,0.00259,15.24,182.41469,-5.7001,-141.09227,4.49007,-23.2161,479.83197,317.22994,0.05,0.56995
38.95965,5878.85322,-11.15726,-9.04738,25.11896,9.04739,-697.44161,-568.15811,899.57125,-140.83264,22.50506,0.01279,28.60489,-80.60714,9.77413,16.35826,0,20.29543,0.15554,31600.14908,12000,39.7428,0.08856,243.01432,217.31501,1.68631,0.08977,5006183.83,0,3.08202,0.47967,0.62298,0.39556,0.04105,0.04306,4.58639,5.00892,0.00013,0,0,0,0,2.7253,0.0026,15.24,182.41469,-6.70805,-141.095,3.69648,-23.21255,479.86833,317.2321,0.05,0.57059
39.00965,5878.28404,-11.60957,-9.04769,25.3229,9.04769,-698.31822,-568.86361,900.69648,-140.83307,22.50483,0.00217,28.60488,-80.60715,9.77413,16.44905,0,20.56471,0.14196,31600.14908,12000,39.7428,0.08856,242.95925,217.31501,1.68269,0.08935,4983142.426,0,3.05432,0.47967,0.62313,0.39557,0.04104,0.04306,4.62705,4.96171,0.00005,0,0,0,0,2.82433,0.00261,15.24,182.41469,-7.7296,-141.09767,3.35415,-23.20885,479.90618,317.23434,0.05,0.57123
39.05965,5877.69225,-12.06251,-9.06755,25.53377,9.06755,-699.19483,-569.56911,901.8217,-140.83349,22.50488,0.00486,28.60488,-80.60716,9.77413,15.28535,0,20.82985,0.20687,31600.14908,12000,39.7428,0.08856,243.69968,217.31501,1.73128,0.0933,5203988.937,0,3.31172,0.47972,0.61954,0.39554,0.04109,0.04309,4.11754,4.47109,-0.00049,0,0,0,0,2.6572,0.00262,15.24,182.41469,-8.76452,-141.1003,4.5261,-23.205,479.94555,317.23667,0.05,0.57188
39.10965,5877.07779,-12.51586,-9.06566,25.75152,9.06569,-700.07145,-570.27461,902.94694,-140.83392,22.50542,0.01935,28.60487,-80.60717,9.77413,15.63034,0,21.08934,0.17174,31600.14908,12000,39.7428,0.08856,243.47155,217.31501,1.71631,0.09183,5122311.454,0,3.2158,0.4797,0.62096,0.39555,0.04107,0.04308,4.26592,4.51042,-0.00034,0,0,0,0,2.8117,0.00263,15.24,182.41469,-9.81256,-141.10284,3.80315,-23.20101,479.98642,317.23909,0.05,0.57252
39.15965,5876.44067,-12.96903,-9.06745,25.97599,9.06751,-700.94812,-570.98014,904.07222,-140.83434,22.50681,0.03318,28.60486,-80.60718,9.77413,15.7337,0,21.3438,0.15309,31600.14908,12000,39.7428,0.08856,243.40451,217.31501,1.71191,0.09128,5091631.112,0,3.17912,0.47969,0.62132,0.39555,0.04106,0.04308,4.31081,4.46433,-0.00024,0,0,0,0,2.91511,0.00264,15.24,182.41469,-10.87344,-141.10533,3.38435,-23.19686,480.0288,317.2416,0.05,0.57323
39.20965,5875.78086,-13.42359,-9.11473,26.20713,9.11477,-701.82484,-571.6857,905.19758,-140.83476,22.50824,0.02517,28.60486,-80.60719,9.77413,13.86245,0,21.58698,0.26721,31600.14908,12000,39.7428,0.08856,244.72076,217.31501,1.79828,0.09719,5421812.848,0,3.54359,0.47977,0.6108,0.39551,0.04113,0.04313,3.52964,3.71727,-0.00036,0,0,0,0,2.63011,0.00266,15.24,182.41469,-11.94682,-141.10776,5.25027,-23.19258,480.07269,317.2442,0.05,0.57388
39.25965,5875.09827,-13.88032,-9.15331,26.44495,9.15333,-702.70163,-572.3913,906.323,-140.83518,22.50938,0.0226,28.60485,-80.6072,9.77414,12.69073,0,21.81486,0.34446,31600.14908,12000,39.7428,0.08856,245.6746,217.31501,1.86086,0.10081,5624318.879,0,3.75003,0.47982,0.60071,0.39548,0.04118,0.04316,3.07527,3.22643,-0.00012,0,0,0,0,2.49631,0.00268,15.24,182.41469,-13.03203,-141.11009,6.30533,-23.18814,480.11809,317.24689,0.05,0.57452
39.30965,5874.3928,-14.33866,-9.17853,26.68934,9.17857,-703.57847,-573.09692,907.44848,-140.8356,22.51052,0.02593,28.60485,-80.60721,9.77414,12.12106,0,22.02865,0.37324,31600.14908,12000,39.7428,0.08856,246.17997,217.31501,1.89403,0.1022,5701904.977,0,3.81756,0.47984,0.59503,0.39547,0.0412,0.04317,2.86425,2.94806,0.00011,0,0,0,0,2.477,0.0027,15.24,182.41469,-14.12832,-141.11229,6.56928,-23.18355,480.16501,317.24967,0.05,0.57521
39.35965,5873.66439,-14.79796,-9.19564,26.94009,9.19569,-704.45536,-573.80256,908.57402,-140.83603,22.51196,0.03252,28.60484,-80.60722,9.77414,11.84861,0,22.23135,0.37346,31600.14908,12000,39.7428,0.08856,246.43182,217.31501,1.91055,0.10245,5716726.922,0,3.8187,0.47984,0.59215,0.39547,0.0412,0.04318,2.76563,2.7736,0.00044,0,0,0,0,2.51007,0.00271,15.24,182.41469,-15.23502,-141.11435,6.42903,-23.17882,480.21346,317.25254,0.05,0.5759
